time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-03-20 16:30:39.108 UTC, ,1469,3512165,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,222243144,3, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:31:39.111 UTC, ,1469,3512165,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,4, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,234042816,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:32:39.118 UTC, ,1469,3512165,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,246111264,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:33:39.123 UTC, ,1469,3512165,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,4, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,257917768,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:34:39.132 UTC, ,1469,3512165,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,4, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,269916312,3, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:35:39.138 UTC, ,1909,3512605,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,281933984,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:36:39.141 UTC, ,1909,3512605,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,293657512,4, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:37:39.150 UTC, ,1909,3512605,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,4, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,305339808,3, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:38:39.154 UTC, ,1909,3512605,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,317510720,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:39:39.162 UTC, ,1909,3512605,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,4, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,329379168,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:40:39.168 UTC, ,1909,3512605,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,341274072,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:41:39.177 UTC, ,1909,3512605,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,353123344,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:42:39.183 UTC, ,1909,3512605,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,364742792,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:43:36.102 UTC, ,2349,3513045,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9540,12, , , , , , , , ,376868048,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:44:36.106 UTC, ,2349,3513045,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9548,12, , , , , , , , ,388850328,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:45:36.107 UTC, ,2349,3513045,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,400759704,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:46:36.110 UTC, ,2349,3513045,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,412590192,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:47:36.111 UTC, ,2349,3513045,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,424577536,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:48:36.112 UTC, ,2349,3513045,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , ,1,18,217143576,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:49:36.118 UTC, ,2349,3513045,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,229136816,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:50:36.119 UTC, ,2349,3513045,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,241272304,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:51:36.124 UTC, ,2789,3513485,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,252123464,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:52:36.128 UTC, ,2789,3513485,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,264313040,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:53:36.133 UTC, ,2789,3513485,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,276245800,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:54:36.139 UTC, ,2789,3513485,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,289525968,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:55:36.140 UTC, ,2789,3513485,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,301289784,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:56:36.149 UTC, ,2789,3513485,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,314930632,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:57:36.153 UTC, ,2789,3513485,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,327638648,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 16:58:36.155 UTC, ,2789,3513485,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,343831024,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 16:59:36.156 UTC, ,2789,3513485,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,355574376,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:00:36.157 UTC, ,3229,3513925,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,367923608,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:01:36.161 UTC, ,3229,3513925,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,380530160,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:02:36.162 UTC, ,3229,3513925,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,392952712,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:03:36.168 UTC, ,3229,3513925,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,404602960,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:04:36.234 UTC, ,3229,3513925,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,417102504,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:05:36.240 UTC, ,3229,3513925,5912,361608,3360, ,37, ,300, , , , , , , , , ,37,13, , , ,8,31,14, ,96, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , ,1,18,211692480,2, , , , , , ,288, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,216,24,12, , , , , , 
2018-03-20 17:06:36.244 UTC, ,3229,3513925,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,223490432,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:07:36.250 UTC, ,3229,3513925,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,234932688,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:08:36.253 UTC, ,3669,3514365,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,248427800,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:09:36.258 UTC, ,3669,3514365,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,259944072,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:10:36.262 UTC, ,3669,3514365,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,271867160,3, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
